"Candidate_ID";"Job_ID";"Recruitment_Source";"Department";"Job_Role";"Location";"Education_Level";"Experience_Level";"Recruiter";"Application_Date";"Screening_Date";"Interview_Date";"Offer_Date";"Hire_Date";"Candidate_Status";"Rejection_Reason";"Offered_Salary_EUR";"Hiring_Cost_EUR";"Time_to_Screen_Days";"Time_to_Interview_Days";"Time_to_Offer_Days";"Time_to_Hire_Days";"Application_to_Screen_Days";"Screen_to_Interview_Days";"Interview_to_Offer_Days";"Offer_to_Hire_Days";"Calculated_Time_to_Hire_Days";"Reached_Screening";"Reached_Interview";"Received_Offer";"Hired_Flag"
"C00103";"J025";"Indeed";"Technology";"Data Analyst";"Berlin";"High School";"2-4 years";"Daniel Weber";"2026-02-22";"";"";"";"";"Rejected at Application";"Position Filled";77500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00104";"J001";"Job Board";"Sales";"Business Development Representative";"Remote";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-05-08";"";"";"";"";"Rejected at Application";"Position Filled";70500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00105";"J024";"Employee Referral";"Marketing";"Marketing Coordinator";"Remote";"High School";"0-1 years";"Michael Wagner";"2025-11-22";"";"";"";"";"Rejected at Application";"Incomplete Application";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00106";"J024";"Company Website";"Operations";"Operations Coordinator";"Pforzheim";"Bachelor";"5-7 years";"Sophie Hoffmann";"2024-04-25";"";"";"";"";"Rejected at Application";"Not Eligible";62500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00107";"J024";"Company Website";"Technology";"BI Analyst";"Karlsruhe";"Bachelor";"8-10 years";"Maria Keller";"2026-03-31";"2026-04-06";"2026-04-09";"";"";"Rejected After Interview";"Failed Interview";61500.0;0.0;"6";"9";"";"";6;3;0;0;0;1;1;0;0
"C00108";"J020";"Employee Referral";"Finance";"Accountant";"Remote";"Master";"2-4 years";"David Müller";"2026-05-07";"2026-05-11";"2026-05-25";"";"";"Rejected After Interview";"Failed Interview";58000.0;0.0;"4";"18";"";"";4;14;0;0;0;1;1;0;0
"C00109";"J015";"Employee Referral";"Operations";"Operations Analyst";"Berlin";"Master";"8-10 years";"Daniel Weber";"2025-06-28";"2025-07-08";"2025-07-18";"";"";"Rejected After Interview";"Position Filled";63000.0;0.0;"10";"20";"";"";10;10;0;0;0;1;1;0;0
"C00110";"J022";"LinkedIn";"Marketing";"Marketing Coordinator";"Remote";"Master";"8-10 years";"Sophie Hoffmann";"2025-12-14";"";"";"";"";"Rejected at Application";"Insufficient Experience";42000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00111";"J009";"Job Board";"Technology";"BI Analyst";"Munich";"Master";"2-4 years";"Maria Keller";"2025-01-11";"";"";"";"";"Rejected at Application";"No Response";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00112";"J024";"Indeed";"Sales";"Business Development Representative";"Remote";"Master";"0-1 years";"Anna Schmidt";"2024-07-23";"";"";"";"";"Rejected at Application";"Insufficient Experience";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00113";"J017";"Indeed";"Marketing";"Marketing Analyst";"Stuttgart";"Bachelor";"8-10 years";"Sophie Hoffmann";"2026-03-10";"";"";"";"";"Rejected at Application";"No Response";44500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00114";"J014";"Indeed";"Customer Support";"Support Team Lead";"Frankfurt";"Master";"10+ years";"David Müller";"2024-04-13";"2024-04-21";"";"";"";"Rejected After Screening";"Not Eligible";47500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00115";"J016";"Employee Referral";"Technology";"Software Developer";"Munich";"Bachelor";"2-4 years";"David Müller";"2024-12-19";"";"";"";"";"Rejected at Application";"Incomplete Application";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00116";"J018";"Indeed";"Customer Support";"Support Team Lead";"Stuttgart";"PhD";"8-10 years";"Anna Schmidt";"2024-03-02";"";"";"";"";"Rejected at Application";"Insufficient Experience";38500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00117";"J002";"Indeed";"Sales";"Business Development Representative";"Karlsruhe";"Bachelor";"2-4 years";"Thomas Fischer";"2024-10-05";"";"";"";"";"Rejected at Application";"No Response";71000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00118";"J005";"LinkedIn";"Marketing";"Marketing Coordinator";"Stuttgart";"Master";"2-4 years";"Maria Keller";"2026-01-17";"";"";"";"";"Rejected at Application";"No Response";60000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00119";"J008";"Indeed";"Technology";"IT Support Specialist";"Stuttgart";"Bachelor";"8-10 years";"Maria Keller";"2025-11-09";"";"";"";"";"Rejected at Application";"Not Eligible";55000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00120";"J004";"LinkedIn";"Operations";"Operations Analyst";"Remote";"Bachelor";"2-4 years";"Thomas Fischer";"2026-03-15";"";"";"";"";"Rejected at Application";"Not Eligible";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00121";"J014";"University/Career Fair";"Sales";"Sales Executive";"Remote";"Bachelor";"5-7 years";"Anna Schmidt";"2026-01-14";"";"";"";"";"Rejected at Application";"Not Eligible";56000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00122";"J021";"Indeed";"Finance";"Financial Analyst";"Remote";"High School";"2-4 years";"Thomas Fischer";"2025-04-24";"";"";"";"";"Rejected at Application";"Not Eligible";52000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00123";"J020";"Social Media";"Operations";"Operations Coordinator";"Remote";"Master";"2-4 years";"Anna Schmidt";"2026-05-30";"";"";"";"";"Rejected at Application";"Not Eligible";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00124";"J015";"Employee Referral";"Operations";"Supply Chain Specialist";"Hamburg";"Bachelor";"10+ years";"Daniel Weber";"2025-05-29";"2025-06-03";"";"";"";"Rejected After Screening";"Salary Expectations";51000.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C00125";"J026";"Recruitment Agency";"Operations";"Supply Chain Specialist";"Remote";"Bachelor";"2-4 years";"Michael Wagner";"2025-08-15";"2025-08-19";"2025-08-25";"2025-08-29";"";"Offer Declined";"Candidate Withdrew";62500.0;0.0;"4";"10";"14";"";4;6;4;0;0;1;1;1;0
"C00126";"J017";"Job Board";"Technology";"BI Analyst";"Karlsruhe";"Master";"5-7 years";"Anna Schmidt";"2025-01-20";"";"";"";"";"Rejected at Application";"Incomplete Application";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00127";"J003";"LinkedIn";"Operations";"Supply Chain Specialist";"Karlsruhe";"Bachelor";"8-10 years";"Michael Wagner";"2024-09-29";"2024-10-07";"";"";"";"Rejected After Screening";"Skills Mismatch";66500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00128";"J023";"Company Website";"Finance";"Financial Analyst";"Remote";"Master";"8-10 years";"Sophie Hoffmann";"2025-12-29";"";"";"";"";"Rejected at Application";"Incomplete Application";65500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00129";"J018";"LinkedIn";"Customer Support";"Customer Success Associate";"Munich";"Bachelor";"10+ years";"David Müller";"2026-04-17";"";"";"";"";"Rejected at Application";"Incomplete Application";36000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00130";"J020";"LinkedIn";"Customer Support";"Customer Success Associate";"Berlin";"Bachelor";"10+ years";"Michael Wagner";"2026-03-07";"";"";"";"";"Rejected at Application";"Position Filled";36000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00131";"J017";"Indeed";"Finance";"Financial Analyst";"Frankfurt";"Bachelor";"0-1 years";"David Müller";"2025-11-04";"";"";"";"";"Rejected at Application";"Insufficient Experience";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00132";"J017";"Employee Referral";"Technology";"BI Analyst";"Pforzheim";"Master";"5-7 years";"Thomas Fischer";"2024-10-13";"";"";"";"";"Rejected at Application";"Position Filled";66000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00133";"J003";"University/Career Fair";"Finance";"Finance Officer";"Pforzheim";"Master";"2-4 years";"David Müller";"2026-01-20";"2026-01-24";"";"";"";"Rejected After Screening";"Insufficient Experience";62500.0;0.0;"4";"";"";"";4;0;0;0;0;1;0;0;0
"C00134";"J017";"Indeed";"Operations";"Supply Chain Specialist";"Berlin";"Master";"5-7 years";"Sophie Hoffmann";"2026-04-01";"";"";"";"";"Rejected at Application";"No Response";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00135";"J024";"Recruitment Agency";"Customer Support";"Support Team Lead";"Frankfurt";"Bachelor";"5-7 years";"David Müller";"2025-02-22";"";"";"";"";"Rejected at Application";"Not Eligible";39500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00136";"J010";"LinkedIn";"Operations";"Supply Chain Specialist";"Pforzheim";"Bachelor";"2-4 years";"David Müller";"2024-08-08";"2024-08-16";"";"";"";"Rejected After Screening";"Skills Mismatch";56500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00137";"J019";"LinkedIn";"Technology";"Software Developer";"Frankfurt";"Bachelor";"8-10 years";"Michael Wagner";"2025-08-23";"";"";"";"";"Rejected at Application";"Position Filled";72000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00138";"J001";"LinkedIn";"Technology";"Data Analyst";"Munich";"Bachelor";"2-4 years";"Daniel Weber";"2024-07-20";"";"";"";"";"Rejected at Application";"Incomplete Application";63500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00139";"J011";"Company Website";"Finance";"Finance Officer";"Munich";"High School";"5-7 years";"Anna Schmidt";"2026-06-08";"2026-06-11";"";"";"";"Rejected After Screening";"Insufficient Experience";63500.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C00140";"J014";"Company Website";"Marketing";"Digital Marketing Specialist";"Berlin";"Master";"2-4 years";"Maria Keller";"2026-02-15";"2026-02-21";"";"";"";"Rejected After Screening";"Skills Mismatch";59000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C00141";"J030";"Indeed";"Sales";"Account Executive";"Munich";"Master";"2-4 years";"Maria Keller";"2025-08-22";"";"";"";"";"Rejected at Application";"Incomplete Application";60000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00142";"J007";"LinkedIn";"Operations";"Operations Analyst";"Remote";"Bachelor";"5-7 years";"David Müller";"2025-04-19";"";"";"";"";"Rejected at Application";"Incomplete Application";50000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00143";"J009";"Company Website";"Finance";"Finance Officer";"Munich";"Master";"5-7 years";"Anna Schmidt";"2024-06-10";"";"";"";"";"Rejected at Application";"No Response";67000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00144";"J013";"University/Career Fair";"Customer Support";"Support Team Lead";"Remote";"Bachelor";"8-10 years";"Laura Becker";"2024-02-17";"2024-02-26";"2024-03-08";"2024-03-14";"2024-03-30";"Hired";"";36500.0;3668.0;"9";"20";"26";"42";9;11;6;16;42;1;1;1;1
"C00145";"J030";"LinkedIn";"Human Resources";"HR Coordinator";"Hamburg";"High School";"8-10 years";"David Müller";"2024-01-15";"";"";"";"";"Rejected at Application";"Insufficient Experience";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00146";"J026";"Recruitment Agency";"Marketing";"Marketing Analyst";"Remote";"Bachelor";"8-10 years";"Maria Keller";"2024-04-02";"";"";"";"";"Rejected at Application";"Not Eligible";63000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00147";"J002";"Employee Referral";"Customer Support";"Support Team Lead";"Berlin";"Bachelor";"8-10 years";"Laura Becker";"2025-01-21";"";"";"";"";"Rejected at Application";"Incomplete Application";39500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00148";"J008";"Company Website";"Operations";"Operations Coordinator";"Frankfurt";"Master";"8-10 years";"Daniel Weber";"2024-09-19";"2024-09-28";"2024-10-08";"";"";"Rejected After Interview";"Salary Expectations";45000.0;0.0;"9";"19";"";"";9;10;0;0;0;1;1;0;0
"C00149";"J025";"LinkedIn";"Customer Support";"Customer Support Specialist";"Frankfurt";"Bachelor";"2-4 years";"Thomas Fischer";"2024-11-14";"";"";"";"";"Rejected at Application";"Incomplete Application";40500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00150";"J002";"Job Board";"Finance";"Accountant";"Frankfurt";"Bachelor";"5-7 years";"David Müller";"2024-06-11";"";"";"";"";"Rejected at Application";"Position Filled";61000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00151";"J026";"Company Website";"Sales";"Account Executive";"Karlsruhe";"High School";"0-1 years";"Michael Wagner";"2025-10-19";"";"";"";"";"Rejected at Application";"Position Filled";45000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00152";"J009";"Indeed";"Technology";"BI Analyst";"Karlsruhe";"Master";"5-7 years";"Laura Becker";"2026-06-27";"2026-07-02";"";"";"";"Rejected After Screening";"Skills Mismatch";69500.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C00153";"J028";"University/Career Fair";"Operations";"Operations Analyst";"Stuttgart";"Bachelor";"8-10 years";"David Müller";"2024-01-02";"";"";"";"";"Rejected at Application";"No Response";67000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00154";"J009";"University/Career Fair";"Finance";"Accountant";"Berlin";"Master";"5-7 years";"Sophie Hoffmann";"2025-10-16";"2025-10-22";"2025-11-04";"2025-11-10";"2025-11-18";"Hired";"";58500.0;2063.0;"6";"19";"25";"33";6;13;6;8;33;1;1;1;1
"C00155";"J014";"Employee Referral";"Technology";"BI Analyst";"Stuttgart";"Bachelor";"5-7 years";"Maria Keller";"2026-03-25";"2026-03-29";"2026-04-09";"2026-04-16";"2026-04-28";"Hired";"";80500.0;5341.0;"4";"15";"22";"34";4;11;7;12;34;1;1;1;1
"C00156";"J020";"University/Career Fair";"Technology";"BI Analyst";"Frankfurt";"Master";"5-7 years";"Michael Wagner";"2025-02-04";"";"";"";"";"Rejected at Application";"No Response";82000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00157";"J004";"LinkedIn";"Human Resources";"HR Coordinator";"Stuttgart";"Bachelor";"2-4 years";"Michael Wagner";"2025-06-04";"";"";"";"";"Rejected at Application";"Not Eligible";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00158";"J017";"Recruitment Agency";"Sales";"Account Executive";"Stuttgart";"High School";"10+ years";"Thomas Fischer";"2026-01-05";"";"";"";"";"Rejected at Application";"Position Filled";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00159";"J016";"Indeed";"Operations";"Supply Chain Specialist";"Frankfurt";"Bachelor";"2-4 years";"Daniel Weber";"2025-08-03";"2025-08-09";"";"";"";"Rejected After Screening";"Salary Expectations";59500.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C00160";"J024";"University/Career Fair";"Finance";"Financial Analyst";"Remote";"Master";"2-4 years";"Sophie Hoffmann";"2024-09-25";"";"";"";"";"Rejected at Application";"Insufficient Experience";57500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00161";"J030";"Indeed";"Customer Support";"Support Team Lead";"Pforzheim";"PhD";"2-4 years";"Daniel Weber";"2024-10-13";"2024-10-21";"";"";"";"Rejected After Screening";"Salary Expectations";51500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00162";"J020";"LinkedIn";"Customer Support";"Customer Success Associate";"Remote";"PhD";"10+ years";"Maria Keller";"2024-01-27";"2024-02-06";"";"";"";"Rejected After Screening";"Skills Mismatch";55500.0;0.0;"10";"";"";"";10;0;0;0;0;1;0;0;0
"C00163";"J013";"Indeed";"Technology";"BI Analyst";"Stuttgart";"Bachelor";"2-4 years";"Daniel Weber";"2026-01-01";"";"";"";"";"Rejected at Application";"No Response";69500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00164";"J013";"Recruitment Agency";"Human Resources";"Recruitment Specialist";"Munich";"Master";"5-7 years";"Sophie Hoffmann";"2024-11-28";"2024-12-06";"";"";"";"Rejected After Screening";"Skills Mismatch";63000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00165";"J013";"Company Website";"Sales";"Business Development Representative";"Stuttgart";"Bachelor";"2-4 years";"Anna Schmidt";"2026-03-07";"";"";"";"";"Rejected at Application";"Position Filled";49000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00166";"J025";"Recruitment Agency";"Sales";"Sales Executive";"Pforzheim";"Bachelor";"0-1 years";"Thomas Fischer";"2024-11-22";"";"";"";"";"Rejected at Application";"Incomplete Application";73000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00167";"J010";"LinkedIn";"Human Resources";"Recruitment Specialist";"Stuttgart";"Bachelor";"0-1 years";"Sophie Hoffmann";"2025-04-16";"2025-04-19";"2025-04-26";"2025-04-28";"2025-05-13";"Hired";"";51500.0;5627.0;"3";"10";"12";"27";3;7;2;15;27;1;1;1;1
"C00168";"J006";"LinkedIn";"Sales";"Business Development Representative";"Stuttgart";"Master";"0-1 years";"David Müller";"2024-05-07";"";"";"";"";"Rejected at Application";"Insufficient Experience";74500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00169";"J011";"Company Website";"Technology";"BI Analyst";"Berlin";"PhD";"5-7 years";"Daniel Weber";"2024-03-05";"2024-03-11";"";"";"";"Rejected After Screening";"Salary Expectations";75000.0;0.0;"6";"";"";"";6;0;0;0;0;1;0;0;0
"C00170";"J001";"Indeed";"Human Resources";"HR Analyst";"Berlin";"Bachelor";"2-4 years";"Laura Becker";"2025-07-29";"";"";"";"";"Rejected at Application";"No Response";57500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00171";"J004";"Employee Referral";"Sales";"Account Executive";"Karlsruhe";"Bachelor";"2-4 years";"Thomas Fischer";"2025-10-23";"";"";"";"";"Rejected at Application";"No Response";59000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00172";"J003";"Social Media";"Sales";"Business Development Representative";"Remote";"High School";"2-4 years";"Maria Keller";"2024-12-18";"2024-12-22";"2025-01-01";"";"";"Rejected After Interview";"Salary Expectations";46500.0;0.0;"4";"14";"";"";4;10;0;0;0;1;1;0;0
"C00173";"J024";"Employee Referral";"Marketing";"Marketing Coordinator";"Berlin";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-07-31";"";"";"";"";"Rejected at Application";"Incomplete Application";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00174";"J022";"Indeed";"Technology";"Data Analyst";"Pforzheim";"Bachelor";"8-10 years";"Michael Wagner";"2024-09-29";"";"";"";"";"Rejected at Application";"No Response";56500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00175";"J021";"Company Website";"Technology";"Software Developer";"Munich";"Bachelor";"0-1 years";"Anna Schmidt";"2025-09-22";"";"";"";"";"Rejected at Application";"Position Filled";51500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00176";"J014";"Job Board";"Technology";"IT Support Specialist";"Pforzheim";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-07-05";"";"";"";"";"Rejected at Application";"Position Filled";71500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00177";"J022";"Employee Referral";"Technology";"Data Analyst";"Hamburg";"Master";"0-1 years";"Maria Keller";"2026-02-13";"2026-02-16";"2026-02-23";"2026-02-26";"2026-03-07";"Hired";"";57000.0;1273.0;"3";"10";"13";"22";3;7;3;9;22;1;1;1;1
"C00178";"J005";"Recruitment Agency";"Technology";"Data Analyst";"Munich";"Bachelor";"10+ years";"Sophie Hoffmann";"2025-10-21";"";"";"";"";"Rejected at Application";"Not Eligible";73500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00179";"J028";"Indeed";"Operations";"Operations Analyst";"Stuttgart";"Master";"8-10 years";"Sophie Hoffmann";"2026-03-12";"";"";"";"";"Rejected at Application";"Not Eligible";62000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00180";"J016";"Recruitment Agency";"Operations";"Operations Coordinator";"Karlsruhe";"Master";"0-1 years";"Thomas Fischer";"2026-06-22";"";"";"";"";"Rejected at Application";"Not Eligible";45500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00181";"J029";"LinkedIn";"Sales";"Account Executive";"Pforzheim";"Master";"0-1 years";"Michael Wagner";"2024-11-25";"2024-12-04";"";"";"";"Rejected After Screening";"Salary Expectations";61500.0;0.0;"9";"";"";"";9;0;0;0;0;1;0;0;0
"C00182";"J005";"Recruitment Agency";"Human Resources";"HR Analyst";"Munich";"Bachelor";"0-1 years";"Thomas Fischer";"2026-03-18";"";"";"";"";"Rejected at Application";"No Response";59500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00183";"J015";"Job Board";"Technology";"Data Analyst";"Frankfurt";"PhD";"0-1 years";"Sophie Hoffmann";"2025-02-18";"";"";"";"";"Rejected at Application";"Position Filled";67500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00184";"J021";"Job Board";"Sales";"Account Executive";"Remote";"Bachelor";"2-4 years";"Daniel Weber";"2024-01-15";"";"";"";"";"Rejected at Application";"No Response";59500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00185";"J015";"LinkedIn";"Technology";"IT Support Specialist";"Karlsruhe";"High School";"2-4 years";"Laura Becker";"2026-05-23";"";"";"";"";"Rejected at Application";"Incomplete Application";67500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00186";"J014";"University/Career Fair";"Customer Support";"Customer Support Specialist";"Pforzheim";"Bachelor";"2-4 years";"Anna Schmidt";"2024-05-18";"";"";"";"";"Rejected at Application";"Not Eligible";36500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C00187";"J005";"LinkedIn";"Technology";"BI Analyst";"Stuttgart";"Master";"2-4 years";"Michael Wagner";"2024-04-18";"2024-04-28";"2024-05-01";"2024-05-05";"";"Offer Declined";"Location";52500.0;0.0;"10";"13";"17";"";10;3;4;0;0;1;1;1;0
"C00188";"J012";"Company Website";"Operations";"Supply Chain Specialist";"Munich";"Bachelor";"2-4 years";"David Müller";"2025-05-12";"2025-05-17";"";"";"";"Rejected After Screening";"Skills Mismatch";59000.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C00189";"J008";"Employee Referral";"Customer Support";"Customer Success Associate";"Berlin";"Bachelor";"2-4 years";"Sophie Hoffmann";"2025-09-25";"2025-10-03";"";"";"";"Rejected After Screening";"Skills Mismatch";52500.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C00190";"J010";"Company Website";"Operations";"Operations Coordinator";"Remote";"Master";"2-4 years";"Michael Wagner";"2025-02-26";"2025-03-05";"2025-03-14";"2025-03-19";"2025-04-04";"Hired";"";40500.0;4507.0;"7";"16";"21";"37";7;9;5;16;37;1;1;1;1
"C00191";"J021";"Indeed";"Sales";"Sales Executive";"Berlin";"Bachelor";"8-10 years";"Sophie Hoffmann";"2025-07-13";"2025-07-15";"";"";"";"Rejected After Screening";"Skills Mismatch";47500.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
